,date,weather,summary,icon,temperature,feels_like,wind_chill,soil_temperature,dew_point,surface_temperature,pressure,cape,evaporation,irradiance,ozone,humidity,wind.speed,wind.gusts,wind.angle,wind.dir,cloud_cover.total,cloud_cover.low,cloud_cover.middle,cloud_cover.high,precipitation.total,precipitation.type
1955,2023-08-29T11:00:00,cloudy,Cloudy,6,17.1,17.0,17.2,16.8,14.1,20.0,1012,130,0.25,455.3,296,82.0,2.6,6.5,254,WSW,82,17,29,70,0.0,none
1956,2023-08-29T12:00:00,mostly_cloudy,Mostly cloudy,5,18.2,17.7,18.3,17.9,12.7,21.6,1011,166,0.29,492.7,290,70.0,2.9,6.6,231,SW,71,22,34,56,0.0,none
1957,2023-08-29T13:00:00,mostly_cloudy,Mostly cloudy,5,18.6,18.0,18.8,18.6,12.5,22.3,1011,150,0.29,455.0,288,67.0,3.1,6.7,247,WSW,70,41,44,34,0.0,none
1958,2023-08-29T14:00:00,partly_sunny,Partly sunny,4,18.7,18.1,18.9,18.9,11.9,21.6,1011,122,0.33,509.9,287,64.0,3.1,7.0,255,WSW,56,13,49,14,0.0,none
1959,2023-08-29T15:00:00,partly_sunny,Partly sunny,4,18.5,17.6,18.6,19.4,11.8,20.8,1011,62,0.29,415.4,287,64.0,3.5,6.9,266,W,62,17,58,1,0.0,none
1960,2023-08-29T16:00:00,partly_sunny,Partly sunny,4,18.5,17.4,18.6,19.4,10.8,19.8,1011,33,0.28,372.7,286,60.0,3.5,6.7,272,W,56,29,47,0,0.0,none
1961,2023-08-29T17:00:00,partly_sunny,Partly sunny,4,18.4,17.5,18.4,19.3,10.9,19.4,1010,10,0.23,306.8,284,61.0,3.4,6.6,273,W,50,21,44,0,0.0,none
1962,2023-08-29T18:00:00,mostly_sunny,Mostly sunny,3,17.9,17.6,17.8,19.0,11.2,18.8,1010,1,0.15,192.0,285,64.0,3.5,6.2,269,W,20,17,8,0,0.0,none
1963,2023-08-29T19:00:00,mostly_sunny,Mostly sunny,3,17.1,17.3,17.0,18.5,11.5,17.3,1010,2,0.07,85.4,285,69.0,3.2,5.1,268,W,12,10,5,0,0.0,none
1964,2023-08-29T20:00:00,partly_sunny,Partly sunny,4,16.1,16.6,16.0,17.7,11.7,15.5,1010,8,0.01,7.9,286,75.0,2.4,4.2,263,W,24,22,4,1,0.0,none
1965,2023-08-29T21:00:00,partly_sunny,Partly sunny,4,14.1,14.9,14.0,16.4,11.6,13.4,1010,1,0.0,0.0,287,84.0,2.0,3.5,247,WSW,26,16,3,11,0.0,none
1966,2023-08-29T22:00:00,partly_sunny,Partly sunny,4,13.6,14.2,13.3,15.3,11.6,13.1,1010,0,0.0,0.0,287,87.0,2.1,3.8,235,SW,31,14,0,18,0.0,none
1967,2023-08-29T23:00:00,partly_sunny,Partly sunny,4,13.2,13.4,12.7,14.6,11.4,12.7,1010,0,0.0,0.0,288,89.0,2.3,3.9,231,SW,41,15,1,33,0.0,none
1968,2023-08-30T00:00:00,partly_sunny,Partly sunny,4,12.7,12.3,11.9,14.1,10.8,13.2,1009,21,0.0,0.0,287,88.0,2.7,4.3,221,SW,51,13,16,41,0.0,none
1969,2023-08-30T01:00:00,partly_sunny,Partly sunny,4,12.5,11.7,11.5,13.7,10.7,12.9,1008,8,0.0,0.0,289,88.0,3.0,5.0,210,SSW,61,18,34,33,0.0,none
1970,2023-08-30T02:00:00,partly_sunny,Partly sunny,4,12.6,11.4,11.3,13.6,10.7,12.9,1008,15,0.01,0.0,292,88.0,3.6,5.7,204,SSW,58,15,46,21,0.0,none
1971,2023-08-30T03:00:00,partly_sunny,Partly sunny,4,13.2,11.8,11.9,13.9,10.9,13.6,1008,34,0.0,0.0,293,86.0,4.0,5.9,205,SSW,55,20,47,10,0.0,none
1972,2023-08-30T04:00:00,mostly_cloudy,Mostly cloudy,5,13.1,11.5,11.7,14.0,11.2,13.4,1007,48,0.01,0.0,294,88.0,4.2,6.5,206,SSW,67,26,58,6,0.0,none
1973,2023-08-30T05:00:00,cloudy,Cloudy,6,13.4,11.4,12.0,14.1,11.4,13.5,1007,35,0.01,0.0,295,87.0,4.3,7.3,201,SSW,87,58,85,1,0.0,none
1974,2023-08-30T06:00:00,cloudy,Cloudy,6,13.4,11.4,12.0,14.1,11.6,13.7,1006,27,0.01,0.2,298,88.0,4.5,7.5,190,S,88,74,84,3,0.0,none
1975,2023-08-30T07:00:00,light_rain,Light rain,10,13.5,11.1,11.9,14.1,11.8,13.6,1005,33,0.02,22.3,302,89.0,4.9,8.0,189,S,94,75,91,3,0.5,rain
1976,2023-08-30T08:00:00,rain,Rain,11,13.6,11.3,12.1,14.1,12.1,13.8,1005,28,0.04,72.0,307,90.0,5.0,8.6,193,SSW,96,91,96,3,1.0,rain
1977,2023-08-30T09:00:00,rain,Rain,11,13.8,11.6,12.4,14.2,12.2,14.0,1005,62,0.06,107.2,310,90.0,4.6,8.7,195,SSW,100,77,100,9,1.0,rain
1978,2023-08-30T10:00:00,rain,Rain,11,13.9,12.1,12.7,14.5,12.4,14.9,1004,112,0.06,105.5,311,90.0,4.2,8.4,196,SSW,100,36,100,22,1.2,rain
1979,2023-08-30T11:00:00,rain,Rain,11,13.8,12.5,12.9,14.5,12.5,14.7,1004,202,0.05,94.2,314,91.0,3.3,7.2,211,SSW,98,95,94,34,0.7,rain
1980,2023-08-30T12:00:00,rain_shower,Rain shower,13,14.7,14.4,14.3,15.1,13.0,15.4,1004,432,0.07,120.6,324,89.0,2.6,7.7,244,WSW,78,44,67,12,0.3,rain
1981,2023-08-30T13:00:00,rain_shower,Rain shower,13,15.5,14.7,14.8,15.5,12.8,17.0,1004,256,0.19,329.3,326,84.0,3.8,10.4,286,WNW,63,25,55,10,0.4,rain
1982,2023-08-30T14:00:00,rain_shower,Rain shower,13,16.3,14.7,15.4,16.1,12.1,18.6,1005,136,0.22,360.3,330,76.0,5.0,11.4,292,WNW,51,19,50,0,1.1,rain
1983,2023-08-30T15:00:00,partly_sunny,Partly sunny,4,16.0,14.1,15.0,16.3,11.9,18.9,1005,124,0.28,509.2,333,76.0,5.6,11.6,288,WNW,50,11,48,0,0.0,none
1984,2023-08-30T16:00:00,partly_sunny,Partly sunny,4,16.4,14.2,15.3,16.8,11.9,18.5,1005,195,0.24,432.7,335,74.0,5.8,11.1,286,WNW,51,25,45,1,0.0,none
1985,2023-08-30T17:00:00,mostly_cloudy,Mostly cloudy,5,16.6,14.1,15.7,17.2,11.9,17.5,1005,204,0.18,294.8,339,73.0,5.9,11.2,285,WNW,67,46,45,14,0.0,none
1986,2023-08-30T18:00:00,mostly_cloudy,Mostly cloudy,5,16.7,14.1,15.8,17.1,11.3,16.6,1006,116,0.13,186.1,344,70.0,5.8,11.2,287,WNW,70,34,47,32,0.0,none
1987,2023-08-30T19:00:00,partly_sunny,Partly sunny,4,16.3,14.4,15.6,16.8,10.3,15.1,1006,149,0.07,76.9,348,67.0,4.6,9.7,283,WNW,59,22,21,36,0.0,none
1988,2023-08-30T20:00:00,partly_sunny,Partly sunny,4,15.2,14.2,14.4,16.3,10.0,14.1,1006,265,0.01,6.1,349,71.0,4.1,7.2,282,WNW,24,8,11,9,0.0,none
1989,2023-08-30T21:00:00,partly_sunny,Partly sunny,4,13.9,13.1,12.9,15.2,9.8,13.1,1006,206,0.01,0.0,348,76.0,3.7,6.2,277,W,21,17,14,1,0.0,none
1990,2023-08-30T22:00:00,partly_sunny,Partly sunny,4,13.2,12.3,12.2,14.3,9.7,12.5,1007,132,0.01,0.0,348,79.0,3.3,6.1,268,W,38,19,30,1,0.0,none
1991,2023-08-30T23:00:00,partly_sunny,Partly sunny,4,12.6,11.1,11.3,13.7,9.6,12.5,1007,35,0.01,0.0,348,82.0,3.7,7.0,255,WSW,60,41,41,9,0.0,none
1992,2023-08-31T00:00:00,mostly_cloudy,Mostly cloudy,5,12.4,9.9,10.6,13.4,9.8,12.3,1007,6,0.01,0.0,344,84.0,4.9,7.5,260,W,74,15,44,58,0.0,none
1993,2023-08-31T01:00:00,partly_sunny,Partly sunny,4,12.3,10.8,10.9,13.3,10.0,12.3,1007,32,0.01,0.0,338,85.0,3.8,7.8,257,WSW,59,14,31,41,0.0,none
1994,2023-08-31T02:00:00,cloudy,Cloudy,6,12.2,10.0,10.7,13.3,10.3,12.0,1007,34,0.0,0.0,328,87.0,4.2,7.9,255,WSW,90,77,9,51,0.0,none
1995,2023-08-31T03:00:00,partly_sunny,Partly sunny,4,12.1,10.4,10.3,13.2,10.7,12.3,1007,43,0.0,0.0,324,91.0,4.5,8.2,247,WSW,57,43,16,22,0.0,none
1996,2023-08-31T04:00:00,partly_sunny,Partly sunny,4,11.9,10.4,10.1,13.0,11.2,12.0,1007,58,-0.0,0.0,322,95.0,4.6,8.5,249,WSW,49,29,34,14,0.0,none
1997,2023-08-31T05:00:00,rain_shower,Rain shower,13,12.3,11.0,10.6,13.2,11.3,12.1,1007,79,0.0,0.0,322,93.0,4.7,8.5,254,WSW,33,16,11,17,0.3,rain
1998,2023-08-31T06:00:00,rain_shower,Rain shower,13,12.3,11.0,10.6,13.0,11.4,12.2,1007,71,-0.0,0.2,320,93.0,4.6,8.2,266,W,40,26,24,14,0.4,rain
1999,2023-08-31T07:00:00,partly_sunny,Partly sunny,4,12.2,11.0,10.6,13.0,11.4,12.3,1008,64,0.01,38.5,319,94.0,4.3,8.2,274,W,45,25,29,4,0.0,none
2000,2023-08-31T08:00:00,partly_sunny,Partly sunny,4,12.7,11.6,11.1,13.1,12.1,13.4,1008,104,0.06,167.4,319,95.0,4.6,8.5,273,W,37,16,27,0,0.0,none
2001,2023-08-31T09:00:00,partly_sunny,Partly sunny,4,14.1,13.3,12.7,14.0,12.8,14.7,1009,238,0.13,313.2,318,92.0,4.8,9.9,271,W,26,12,17,0,0.0,none
2002,2023-08-31T10:00:00,partly_sunny,Partly sunny,4,15.0,13.9,13.9,14.8,13.4,16.5,1009,384,0.21,431.9,317,89.0,5.0,10.7,271,W,46,38,15,0,0.0,none
2003,2023-08-31T11:00:00,partly_sunny,Partly sunny,4,16.3,15.1,15.5,16.0,13.4,18.3,1009,458,0.28,511.1,317,82.0,5.0,11.4,271,W,52,45,16,0,0.0,none
2004,2023-08-31T12:00:00,partly_sunny,Partly sunny,4,17.2,14.9,16.2,16.8,12.6,18.0,1010,91,0.33,559.3,317,74.0,6.5,11.8,277,W,41,30,28,0,0.0,none
2005,2023-08-31T13:00:00,partly_sunny,Partly sunny,4,17.2,14.9,16.3,17.3,11.9,18.9,1010,31,0.34,522.3,315,71.0,6.5,11.8,283,WNW,36,28,25,1,0.0,none
2006,2023-08-31T14:00:00,partly_sunny,Partly sunny,4,17.5,15.3,16.8,17.9,10.9,19.7,1010,4,0.42,615.0,314,65.0,6.3,11.3,288,WNW,26,11,14,12,0.0,none
2007,2023-08-31T15:00:00,partly_sunny,Partly sunny,4,17.8,15.7,17.2,18.4,10.3,20.5,1010,0,0.35,466.6,315,61.0,5.5,10.7,289,WNW,32,17,17,14,0.0,none
2008,2023-08-31T16:00:00,partly_sunny,Partly sunny,4,17.9,16.0,17.4,18.4,10.0,19.7,1011,0,0.34,420.5,315,60.0,4.9,9.9,286,WNW,42,24,12,22,0.0,none
2009,2023-08-31T17:00:00,partly_sunny,Partly sunny,4,17.9,16.3,17.6,18.4,9.3,18.7,1011,0,0.27,330.4,316,57.0,4.1,8.7,286,WNW,45,19,9,34,0.0,none
2010,2023-08-31T18:00:00,mostly_sunny,Mostly sunny,3,17.8,17.5,17.8,18.2,9.6,18.0,1011,0,0.18,229.1,318,58.0,3.3,6.8,288,WNW,11,8,6,2,0.0,none
2011,2023-08-31T19:00:00,sunny,Sunny,2,17.3,17.8,17.6,17.8,10.1,16.6,1011,0,0.05,94.1,318,62.0,2.3,4.4,290,WNW,9,9,4,0,0.0,none
2012,2023-08-31T20:00:00,cloudy,Cloudy,6,15.4,14.8,15.6,17.0,11.1,14.2,1011,0,0.0,5.9,316,75.0,1.8,2.6,291,WNW,90,11,6,89,0.0,none
2013,2023-08-31T21:00:00,overcast,Overcast,7,13.8,13.1,14.0,14.9,10.5,12.4,1011,0,0.0,0.0,314,80.0,1.5,2.2,291,WNW,99,8,4,99,0.0,none
2014,2023-08-31T22:00:00,overcast,Overcast,7,13.6,13.4,14.7,13.9,10.7,11.4,1012,0,-0.0,0.0,314,82.0,0.7,1.5,251,WSW,100,16,5,100,0.0,none
2015,2023-08-31T23:00:00,overcast,Overcast,7,13.8,13.5,14.4,13.2,11.0,11.3,1012,3,-0.0,0.0,315,83.0,1.0,1.9,194,SSW,99,24,3,99,0.0,none
2016,2023-09-01T00:00:00,overcast,Overcast,7,13.2,13.3,14.8,13.5,11.3,11.8,1012,0,-0.0,0.0,317,88.0,0.4,1.9,102,ESE,98,26,6,98,0.0,none
2017,2023-09-01T01:00:00,cloudy,Cloudy,6,13.1,13.1,13.5,13.3,11.7,11.8,1011,0,-0.0,0.0,317,91.0,1.1,2.5,127,SE,90,24,21,87,0.0,none
2018,2023-09-01T02:00:00,overcast,Overcast,7,12.5,12.0,12.4,13.6,11.6,12.0,1012,0,-0.0,0.0,316,94.0,1.6,2.9,128,SE,99,27,29,99,0.0,none
2019,2023-09-01T03:00:00,overcast,Overcast,7,12.1,11.4,11.8,13.5,11.4,11.5,1012,0,-0.01,0.0,315,95.0,1.8,3.0,122,ESE,100,20,43,100,0.0,none
2020,2023-09-01T04:00:00,overcast,Overcast,7,11.9,11.0,11.3,13.3,11.4,11.5,1011,0,-0.01,0.0,316,96.0,2.0,3.1,140,SE,100,6,29,100,0.0,none
2021,2023-09-01T05:00:00,overcast,Overcast,7,12.1,11.3,11.6,13.1,11.6,11.7,1011,0,-0.0,0.0,315,96.0,2.0,3.2,148,SSE,97,2,41,95,0.0,none
2022,2023-09-01T06:00:00,overcast,Overcast,7,12.6,11.9,12.0,13.2,12.0,12.0,1011,0,0.0,0.1,315,96.0,2.2,3.3,139,SE,96,6,43,94,0.0,none
2023,2023-09-01T07:00:00,overcast,Overcast,7,12.9,12.2,12.5,13.4,12.2,12.3,1011,0,0.01,26.8,315,95.0,2.2,3.9,131,SE,100,27,79,98,0.0,none
2024,2023-09-01T08:00:00,overcast,Overcast,7,13.5,12.8,13.0,13.6,12.6,13.9,1011,0,0.03,80.9,318,93.0,2.4,4.2,125,SE,99,37,88,95,0.0,none
2025,2023-09-01T09:00:00,overcast,Overcast,7,14.6,14.1,14.5,14.2,12.8,15.3,1012,0,0.07,134.0,318,89.0,2.2,4.6,116,ESE,100,63,89,99,0.0,none
2026,2023-09-01T10:00:00,overcast,Overcast,7,15.4,14.8,15.3,14.7,13.1,16.7,1012,0,0.08,146.3,317,86.0,2.3,5.0,107,ESE,100,79,79,100,0.0,none
2027,2023-09-01T11:00:00,overcast,Overcast,7,16.0,15.4,15.9,15.3,13.3,16.5,1012,0,0.1,168.8,318,84.0,2.5,5.6,114,ESE,100,100,91,100,0.0,none
2028,2023-09-01T12:00:00,light_rain,Light rain,10,16.2,15.2,15.9,15.6,13.4,17.8,1012,0,0.11,165.6,323,83.0,3.4,5.8,120,ESE,100,87,86,100,0.3,rain
2029,2023-09-01T13:00:00,light_rain,Light rain,10,17.0,16.3,17.0,16.3,13.9,18.0,1012,0,0.15,239.1,325,81.0,3.0,5.9,121,ESE,100,100,70,95,0.4,rain
2030,2023-09-01T14:00:00,light_rain,Light rain,10,17.8,17.2,17.9,16.8,14.0,18.9,1013,0,0.21,323.8,326,78.0,2.8,6.1,122,ESE,100,100,33,59,0.3,rain
2031,2023-09-01T15:00:00,overcast,Overcast,7,18.5,18.4,19.0,17.3,14.2,19.0,1013,4,0.26,409.4,327,76.0,2.4,6.1,126,SE,95,91,28,14,0.0,none
2032,2023-09-01T16:00:00,overcast,Overcast,7,19.2,19.2,19.9,17.9,14.2,19.3,1013,6,0.23,361.9,326,72.0,1.8,5.9,138,SE,100,100,24,2,0.0,none
2033,2023-09-01T17:00:00,cloudy,Cloudy,6,19.5,20.1,20.5,18.3,14.4,18.9,1013,8,0.18,261.9,325,72.0,1.3,5.0,140,SE,90,90,13,3,0.0,none
2034,2023-09-01T18:00:00,cloudy,Cloudy,6,19.4,20.2,20.6,18.4,14.5,19.1,1014,6,0.09,148.2,326,73.0,1.1,4.0,118,ESE,89,87,21,2,0.0,none
2035,2023-09-01T19:00:00,mostly_cloudy,Mostly cloudy,5,18.7,19.9,19.8,18.1,14.9,18.5,1014,12,0.02,54.3,324,78.0,1.1,2.3,96,E,77,68,37,4,0.0,none
2036,2023-09-01T20:00:00,cloudy,Cloudy,6,18.1,19.0,19.0,17.7,15.2,16.6,1014,12,0.0,2.4,323,83.0,1.3,2.7,72,ENE,88,66,59,4,0.0,none
2037,2023-09-01T21:00:00,mostly_cloudy,Mostly cloudy,5,17.4,18.6,18.0,17.0,15.5,15.9,1015,4,0.0,0.0,322,88.0,1.7,2.9,71,ENE,69,4,61,17,0.0,none
2038,2023-09-01T22:00:00,cloudy,Cloudy,6,16.4,17.2,16.8,16.7,15.3,15.2,1015,0,-0.01,0.0,320,93.0,1.7,3.0,79,E,88,12,35,77,0.0,none
2039,2023-09-01T23:00:00,overcast,Overcast,7,16.3,16.7,16.6,16.5,15.4,14.8,1016,0,-0.01,0.0,320,94.0,1.8,3.0,89,E,99,15,24,99,0.0,none
2040,2023-09-02T00:00:00,overcast,Overcast,7,15.4,15.6,15.4,15.7,15.0,14.7,1016,0,-0.01,0.0,320,97.0,2.1,3.0,100,E,98,28,14,97,0.0,none
2041,2023-09-02T01:00:00,cloudy,Cloudy,6,15.4,15.9,15.4,15.7,15.0,14.9,1016,1,-0.01,0.0,320,97.0,2.1,2.9,103,ESE,84,16,6,80,0.0,none
2042,2023-09-02T02:00:00,overcast,Overcast,7,15.1,15.3,15.2,15.6,14.8,14.1,1017,6,-0.01,0.0,321,97.0,1.8,2.6,105,ESE,99,28,2,99,0.0,none
2043,2023-09-02T03:00:00,overcast,Overcast,7,14.9,15.3,15.2,15.4,14.6,14.2,1017,15,-0.01,0.0,321,98.0,1.6,2.6,99,E,96,26,1,94,0.0,none
2044,2023-09-02T04:00:00,overcast,Overcast,7,14.9,15.5,15.3,15.3,14.6,14.4,1017,25,-0.01,0.0,321,98.0,1.4,2.5,85,E,92,28,2,91,0.0,none
2045,2023-09-02T05:00:00,mostly_cloudy,Mostly cloudy,5,15.1,16.2,15.6,15.5,14.8,13.9,1017,27,-0.01,0.0,320,97.0,1.4,2.6,78,ENE,73,37,0,65,0.0,none
2046,2023-09-02T06:00:00,cloudy,Cloudy,6,15.0,15.7,15.4,15.3,14.6,14.1,1018,20,-0.01,0.0,318,97.0,1.4,2.7,81,E,83,48,3,68,0.0,none
2047,2023-09-02T07:00:00,cloudy,Cloudy,6,15.2,15.9,15.5,15.5,14.7,13.5,1018,8,0.0,28.0,316,97.0,1.6,3.2,71,ENE,84,50,4,67,0.0,none
2048,2023-09-02T08:00:00,mostly_cloudy,Mostly cloudy,5,15.8,16.5,15.7,15.4,15.2,15.9,1019,7,0.03,111.5,315,96.0,2.3,4.5,64,ENE,68,59,2,29,0.0,none
2049,2023-09-02T09:00:00,partly_sunny,Partly sunny,4,16.6,17.5,16.7,15.8,15.6,17.7,1019,9,0.1,236.8,314,93.0,2.2,5.5,60,ENE,66,58,1,12,0.0,none
2050,2023-09-02T10:00:00,partly_sunny,Partly sunny,4,17.5,18.4,17.6,16.4,16.0,19.2,1020,8,0.18,340.4,314,90.0,2.9,6.0,60,ENE,58,55,0,8,0.0,none
2051,2023-09-02T11:00:00,partly_sunny,Partly sunny,4,18.3,19.4,18.6,17.1,16.1,20.8,1020,4,0.26,436.8,314,87.0,2.7,6.4,55,NE,54,48,1,12,0.0,none
2052,2023-09-02T12:00:00,partly_sunny,Partly sunny,4,18.8,19.8,19.1,18.0,15.7,21.7,1021,14,0.3,464.0,317,82.0,2.9,7.1,31,NNE,42,42,1,1,0.0,none
2053,2023-09-02T13:00:00,partly_sunny,Partly sunny,4,18.7,19.5,18.9,18.7,15.5,21.7,1022,8,0.38,578.4,319,81.0,3.2,7.4,26,NNE,39,38,4,0,0.0,none
2054,2023-09-02T14:00:00,partly_sunny,Partly sunny,4,19.3,20.0,19.6,19.9,15.4,22.6,1022,1,0.4,600.4,322,77.0,3.4,7.4,25,NNE,37,36,1,0,0.0,none
2055,2023-09-02T15:00:00,partly_sunny,Partly sunny,4,19.8,20.7,20.2,20.6,15.2,22.8,1022,1,0.38,554.2,324,74.0,3.3,7.2,21,NNE,25,25,0,0,0.0,none
2056,2023-09-02T16:00:00,partly_sunny,Partly sunny,4,20.2,21.4,20.9,21.0,14.7,23.2,1022,0,0.33,484.8,323,70.0,2.6,6.6,27,NNE,27,27,0,0,0.0,none
2057,2023-09-02T17:00:00,sunny,Sunny,2,20.3,21.7,20.9,21.0,14.5,22.5,1022,0,0.26,357.0,316,69.0,2.9,6.3,15,NNE,4,4,0,1,0.0,none
2058,2023-09-02T18:00:00,partly_sunny,Partly sunny,4,20.0,20.4,20.4,20.8,14.3,20.6,1023,0,0.16,216.8,309,69.0,3.6,6.4,10,N,25,5,0,21,0.0,none
2059,2023-09-02T19:00:00,mostly_cloudy,Mostly cloudy,5,18.9,18.4,19.0,20.1,14.3,18.5,1023,0,0.05,78.7,306,74.0,3.6,6.0,15,NNE,69,1,0,69,0.0,none
2060,2023-09-02T20:00:00,overcast,Overcast,7,17.5,16.8,17.4,19.1,14.2,16.3,1024,0,0.01,3.8,304,81.0,3.2,5.5,20,NNE,94,0,0,94,0.0,none
2061,2023-09-02T21:00:00,overcast,Overcast,7,15.9,15.2,15.6,17.6,13.9,15.0,1024,0,0.0,0.0,302,88.0,3.0,4.7,25,NNE,100,0,0,100,0.0,none
2062,2023-09-02T22:00:00,overcast,Overcast,7,14.9,14.5,14.7,16.3,13.6,14.4,1025,0,-0.01,0.0,300,91.0,2.3,3.7,35,NE,98,0,0,98,0.0,none
2063,2023-09-02T23:00:00,partly_sunny,Partly sunny,4,14.5,15.6,14.2,15.8,13.4,14.1,1025,0,-0.01,0.0,298,93.0,2.4,3.6,34,NE,22,0,0,22,0.0,none
2064,2023-09-03T00:00:00,partly_sunny,Partly sunny,4,13.7,14.2,13.4,15.4,13.0,13.3,1026,0,-0.01,0.0,294,95.0,2.1,3.3,42,NE,50,0,0,50,0.0,none
2065,2023-09-03T01:00:00,overcast,Overcast,7,13.0,12.7,12.7,14.8,12.6,12.5,1026,0,-0.01,0.0,292,96.0,2.0,3.2,53,NE,92,0,0,92,0.0,none
2066,2023-09-03T02:00:00,cloudy,Cloudy,6,12.4,12.1,12.0,14.4,12.1,12.3,1026,0,-0.01,0.0,290,97.0,1.9,3.4,53,NE,87,0,0,87,0.0,none
2067,2023-09-03T03:00:00,overcast,Overcast,7,11.7,10.9,11.1,13.6,11.4,11.7,1026,0,-0.01,0.0,288,97.0,2.0,3.2,64,ENE,99,0,0,99,0.0,none
2068,2023-09-03T04:00:00,overcast,Overcast,7,12.1,11.2,11.4,13.7,11.7,11.2,1026,0,-0.01,0.0,287,97.0,2.2,3.1,76,ENE,100,0,0,100,0.0,none
2069,2023-09-03T05:00:00,overcast,Overcast,7,12.3,11.6,11.9,13.3,11.8,11.6,1026,0,-0.01,0.0,286,96.0,2.0,2.8,104,ESE,98,0,0,98,0.0,none
2070,2023-09-03T06:00:00,overcast,Overcast,7,12.5,12.1,12.4,13.0,12.0,11.8,1026,0,-0.01,0.0,285,96.0,1.6,2.4,131,SE,99,0,0,99,0.0,none
2071,2023-09-03T07:00:00,overcast,Overcast,7,12.6,12.4,12.7,13.0,12.1,11.6,1027,0,-0.0,34.9,285,97.0,1.3,2.5,140,SE,100,0,0,100,0.0,none
2072,2023-09-03T08:00:00,overcast,Overcast,7,12.7,12.7,13.1,13.0,12.6,13.6,1027,0,0.02,115.3,285,99.0,1.2,3.1,150,SSE,100,48,0,100,0.0,none
2073,2023-09-03T09:00:00,overcast,Overcast,7,15.0,15.4,15.4,14.6,14.4,16.6,1028,0,0.09,244.3,284,96.0,1.3,3.6,172,S,100,30,0,100,0.0,none
2074,2023-09-03T10:00:00,overcast,Overcast,7,17.1,17.7,17.9,16.6,14.6,19.2,1028,0,0.2,408.2,282,85.0,1.3,4.0,179,S,98,0,0,98,0.0,none
2075,2023-09-03T11:00:00,overcast,Overcast,7,18.8,19.2,19.8,18.0,14.1,21.9,1029,0,0.3,525.9,280,74.0,1.3,4.2,177,S,99,0,0,99,0.0,none
2076,2023-09-03T12:00:00,overcast,Overcast,7,19.9,20.2,21.1,18.9,13.4,23.4,1029,0,0.35,554.5,281,66.0,1.2,4.2,163,SSE,100,0,0,100,0.0,none
2077,2023-09-03T13:00:00,overcast,Overcast,7,20.6,21.2,22.3,19.8,13.6,24.3,1029,0,0.36,543.8,280,64.0,0.7,3.5,138,SE,100,0,0,100,0.0,none
2078,2023-09-03T14:00:00,overcast,Overcast,7,21.2,21.7,23.0,20.6,13.4,24.8,1029,0,0.37,538.2,279,61.0,0.5,3.5,63,ENE,100,0,0,100,0.0,none
2079,2023-09-03T15:00:00,overcast,Overcast,7,21.6,22.2,23.4,21.1,13.4,25.1,1029,0,0.33,473.4,277,59.0,0.6,3.2,29,NNE,98,0,0,98,0.0,none
2080,2023-09-03T16:00:00,overcast,Overcast,7,21.8,22.4,23.7,21.4,13.3,24.6,1029,0,0.23,317.1,275,58.0,0.5,2.8,24,NNE,100,0,0,100,0.0,none
2081,2023-09-03T17:00:00,overcast,Overcast,7,21.7,22.2,23.5,21.1,13.2,23.4,1028,0,0.15,218.9,274,58.0,0.6,2.3,33,NNE,99,0,0,99,0.0,none
2082,2023-09-03T18:00:00,overcast,Overcast,7,21.5,22.1,23.1,20.7,13.7,21.6,1028,0,0.07,131.8,274,61.0,0.8,2.0,58,ENE,96,0,0,96,0.0,none
2083,2023-09-03T19:00:00,overcast,Overcast,7,20.8,21.6,22.2,20.2,14.5,20.1,1028,0,0.01,55.8,273,67.0,1.0,2.2,74,ENE,94,0,0,94,0.0,none
2084,2023-09-03T20:00:00,overcast,Overcast,7,18.4,18.9,19.0,19.4,15.3,16.8,1028,0,0.0,3.0,273,82.0,1.8,3.3,66,ENE,96,0,0,96,0.0,none
2085,2023-09-03T21:00:00,overcast,Overcast,7,15.8,16.1,16.1,17.5,14.5,15.0,1028,0,-0.0,0.0,271,91.0,1.8,3.5,73,ENE,92,0,0,92,0.0,none
2086,2023-09-03T22:00:00,overcast,Overcast,7,14.6,14.5,14.5,16.0,13.9,14.8,1028,0,0.0,0.0,270,95.0,2.2,3.6,92,E,94,0,0,94,0.0,none
2087,2023-09-03T23:00:00,overcast,Overcast,7,14.0,13.6,13.6,15.3,13.3,14.4,1028,0,-0.0,0.0,269,95.0,2.3,3.6,104,ESE,92,0,0,92,0.0,none
2088,2023-09-04T00:00:00,cloudy,Cloudy,6,14.0,13.6,13.6,15.0,12.9,13.9,1028,0,-0.0,0.0,269,93.0,2.3,3.5,110,ESE,91,0,0,91,0.0,none
2089,2023-09-04T01:00:00,overcast,Overcast,7,13.8,13.4,13.6,14.8,12.7,13.2,1028,0,-0.01,0.0,268,92.0,2.0,3.4,116,ESE,93,0,0,93,0.0,none
2090,2023-09-04T02:00:00,cloudy,Cloudy,6,13.4,13.0,13.1,14.5,12.3,13.0,1028,0,-0.01,0.0,267,92.0,2.1,3.4,117,ESE,87,0,0,87,0.0,none
2091,2023-09-04T03:00:00,cloudy,Cloudy,6,12.8,12.4,12.4,14.0,11.9,12.8,1028,0,-0.01,0.0,266,94.0,2.2,3.3,120,ESE,83,0,0,83,0.0,none
